"","word","zone","item"
"8038","The",739,8
"8039","result",740,8
"8040","was",741,8
"8041","summarized",742,8
"8042","in",743,8
"8043","two",744,8
"8044","reports.",745,8
"8045","The",746,8
"8046","first,",747,8
"8047","released",748,8
"8048","in",749,8
"8049","nineteen",750,8
"8050","ninety-five,",751,8
"8051","concluded",752,8
"8052","that",753,8
"8053","the",754,8
"8054","reported",755,8
"8055","recovered",756,8
"8056","material",757,8
"8057","in",758,8
"8058","nineteen",759,8
"8059","forty-seven",760,8
"8060","was",761,8
"8061","likely",762,8
"8062","debris",763,8
"8063","from",764,8
"8064","a",765,8
"8065","secret",766,8
"8066","government",767,8
"8067","program",768,8
"8068","called",769,8
"8069","Project",770,8
"8070","Mogul,",771,8
"8071","which",772,8
"8072","involved",773,8
"8073","high",774,8
"8074","altitude",775,8
"8075","balloons",776,8
"8076","meant",777,8
"8077","to",778,8
"8078","detect",779,8
"8079","sound",780,8
"8080","waves",781,8
"8081","generated",782,8
"8082","by",783,8
"8083","Soviet",784,8
"8084","atomic",785,8
"8085","bomb",786,8
"8086","tests",787,8
"8087","and",788,8
"8088","ballistic",789,8
"8089","missiles.",790,8
"8090","The",791,8
"8091","second",792,8
"8092","report,",793,8
"8093","released",794,8
"8094","two",795,8
"8095","years",796,8
"8096","later,",797,8
"8097","in",798,8
"8098","nineteen",799,8
"8099","ninety-seven,",800,8
"8100","concluded",801,8
"8101","that",802,8
"8102","reports",803,8
"8103","of",804,8
"8104","recovered",805,8
"8105","alien",806,8
"8106","bodies",807,8
"8107","were",808,8
"8108","likely",809,8
"8109","a",810,8
"8110","combination",811,8
"8111","of",812,8
"8112","innocently",813,8
"8113","transformed",814,8
"8114","memories",815,8
"8115","of",816,8
"8116","military",817,8
"8117","accidents",818,8
"8118","involving",819,8
"8119","injured",820,8
"8120","or",821,8
"8121","killed",822,8
"8122","personnel,",823,8
"8123","innocently",824,8
"8124","transformed",825,8
"8125","memories",826,8
"8126","of",827,8
"8127","the",828,8
"8128","recovery",829,8
"8129","of",830,8
"8130","anthropomorphic",831,8
"8131","dummies",832,8
"8132","in",833,8
"8133","military",834,8
"8134","programs",835,8
"8135","US",836,8
"8136","conducted",837,8
"8137","in",838,8
"8138","the",839,8
"8139","nineteen",840,8
"8140","fifties,",841,8
"8141","and",842,8
"8142","hoaxes",843,8
"8143","that",844,8
"8144","various",845,8
"8145","witnesses",846,8
"8146","and",847,8
"8147","UFO",848,8
"8148","proponents",849,8
"8149","perpetrated.",850,8
"8150","The",851,8
"8151","psychological",852,8
"8152","effects",853,8
"8153","of",854,8
"8154","time",855,8
"8155","compression",856,8
"8156","and",857,8
"8157","confusion",858,8
"8158","about",859,8
"8159","when",860,8
"8160","events",861,8
"8161","occurred",862,8
"8162","explained",863,8
"8163","the",864,8
"8164","discrepancy",865,8
"8165","with",866,8
"8166","the",867,8
"8167","years",868,8
"8168","in",869,8
"8169","question.",870,8
"8170","In",871,8
"8171","January",872,8
"8172","nineteen",873,8
"8173","ninety-seven,",874,8
"8174","Karl",875,8
"8175","Pflock,",876,8
"8176","one",877,8
"8177","of",878,8
"8178","the",879,8
"8179","more",880,8
"8180","prominent",881,8
"8181","pro-UFO",882,8
"8182","researchers,",883,8
"8183","said,",884,8
"8184","'Based",885,8
"8185","on",886,8
"8186","my",887,8
"8187","research",888,8
"8188","and",889,8
"8189","that",890,8
"8190","of",891,8
"8191","others,",892,8
"8192","I'm",893,8
"8193","as",894,8
"8194","certain",895,8
"8195","as",896,8
"8196","it's",897,8
"8197","possible",898,8
"8198","to",899,8
"8199","be",900,8
"8200","without",901,8
"8201","absolute",902,8
"8202","proof,",903,8
"8203","that",904,8
"8204","no",905,8
"8205","flying",906,8
"8206","saucer",907,8
"8207","or",908,8
"8208","saucers",909,8
"8209","crashed",910,8
"8210","in",911,8
"8211","the",912,8
"8212","general",913,8
"8213","vicinity",914,8
"8214","of",915,8
"8215","Roswell",916,8
"8216","or",917,8
"8217","on",918,8
"8218","the",919,8
"8219","Plains",920,8
"8220","of",921,8
"8221","San",922,8
"8222","Agustin",923,8
"8223","in",924,8
"8224","nineteen",925,8
"8225","forty-seven.'",926,8
"8226","He",927,8
"8227","then",928,8
"8228","added,",929,8
"8229","'The",930,8
"8230","debris",931,8
"8231","found",932,8
"8232","was",933,8
"8233","the",934,8
"8234","remains",935,8
"8235","of",936,8
"8236","something",937,8
"8237","very",938,8
"8238","earthly,",939,8
"8239","all",940,8
"8240","but",941,8
"8241","certainly",942,8
"8242","something",943,8
"8243","from",944,8
"8244","the",945,8
"8245","Top",946,8
"8246","Secret",947,8
"8247","Project",948,8
"8248","Mogul.'",949,8
"8249","Although",950,8
"8250","most",951,8
"8251","now",952,8
"8252","agree",953,8
"8253","with",954,8
"8254","this",955,8
"8255","conclusion,",956,8
"8256","each",957,8
"8257","year,",958,8
"8258","during",959,8
"8259","July",960,8
"8260","Fourth",961,8
"8261","weekend,",962,8
"8262","the",963,8
"8263","City",964,8
"8264","of",965,8
"8265","Roswell",966,8
"8266","hosts",967,8
"8267","the",968,8
"8268","Roswell",969,8
"8269","UFO",970,8
"8270","Festival",971,8
"8271","celebrating",972,8
"8272","all",973,8
"8273","things",974,8
"8274","UFO,",975,8
"8275","featuring",976,8
"8276","prominent",977,8
"8277","UFOlogists",978,8
"8278","and",979,8
"8279","discussions.",980,8
"8280","Tulip",1,9
"8281","mania",2,9
"8282","was",3,9
"8283","a",4,9
"8284","period",5,9
"8285","in",6,9
"8286","the",7,9
"8287","Dutch",8,9
"8288","Golden",9,9
"8289","Age",10,9
"8290","during",11,9
"8291","which",12,9
"8292","contract",13,9
"8293","prices",14,9
"8294","for",15,9
"8295","bulbs",16,9
"8296","of",17,9
"8297","the",18,9
"8298","recently",19,9
"8299","introduced",20,9
"8300","tulip",21,9
"8301","reached",22,9
"8302","extraordinarily",23,9
"8303","high",24,9
"8304","levels",25,9
"8305","and",26,9
"8306","then",27,9
"8307","suddenly",28,9
"8308","collapsed.",29,9
"8309","At",30,9
"8310","the",31,9
"8311","peak",32,9
"8312","of",33,9
"8313","tulip",34,9
"8314","mania",35,9
"8315","in",36,9
"8316","February",37,9
"8317","sixteen",38,9
"8318","thirty-seven,",39,9
"8319","tulip",40,9
"8320","contracts",41,9
"8321","sold",42,9
"8322","for",43,9
"8323","more",44,9
"8324","than",45,9
"8325","ten",46,9
"8326","times",47,9
"8327","the",48,9
"8328","annual",49,9
"8329","income",50,9
"8330","of",51,9
"8331","a",52,9
"8332","skilled",53,9
"8333","craftsman.",54,9
"8334","It",55,9
"8335","is",56,9
"8336","generally",57,9
"8337","considered",58,9
"8338","the",59,9
"8339","first",60,9
"8340","recorded",61,9
"8341","economic",62,9
"8342","bubble.",63,9
"8343","The",64,9
"8344","tulip,",65,9
"8345","introduced",66,9
"8346","to",67,9
"8347","Europe",68,9
"8348","in",69,9
"8349","the",70,9
"8350","mid",71,9
"8351","sixteenth",72,9
"8352","century",73,9
"8353","from",74,9
"8354","the",75,9
"8355","Ottoman",76,9
"8356","Empire,",77,9
"8357","became",78,9
"8358","very",79,9
"8359","popular",80,9
"8360","in",81,9
"8361","the",82,9
"8362","United",83,9
"8363","Provinces,",84,9
"8364","which",85,9
"8365","we",86,9
"8366","now",87,9
"8367","know",88,9
"8368","as",89,9
"8369","the",90,9
"8370","Netherlands.",91,9
"8371","Tulip",92,9
"8372","cultivation",93,9
"8373","in",94,9
"8374","the",95,9
"8375","United",96,9
"8376","Provinces",97,9
"8377","is",98,9
"8378","generally",99,9
"8379","thought",100,9
"8380","to",101,9
"8381","have",102,9
"8382","started",103,9
"8383","in",104,9
"8384","earnest",105,9
"8385","around",106,9
"8386","fifteen",107,9
"8387","ninety-three,",108,9
"8388","after",109,9
"8389","the",110,9
"8390","Flemish",111,9
"8391","botanist",112,9
"8392","Charles",113,9
"8393","de",114,9
"8394","l'Ecluse",115,9
"8395","had",116,9
"8396","taken",117,9
"8397","up",118,9
"8398","a",119,9
"8399","post",120,9
"8400","at",121,9
"8401","the",122,9
"8402","University",123,9
"8403","of",124,9
"8404","Leiden",125,9
"8405","and",126,9
"8406","established",127,9
"8407","a",128,9
"8408","botanical",129,9
"8409","garden,",130,9
"8410","which",131,9
"8411","is",132,9
"8412","famous",133,9
"8413","as",134,9
"8414","one",135,9
"8415","of",136,9
"8416","the",137,9
"8417","oldest",138,9
"8418","in",139,9
"8419","the",140,9
"8420","world.",141,9
"8421","There,",142,9
"8422","he",143,9
"8423","planted",144,9
"8424","his",145,9
"8425","collection",146,9
"8426","of",147,9
"8427","tulip",148,9
"8428","bulbs",149,9
"8429","that",150,9
"8430","the",151,9
"8431","Emperor's",152,9
"8432","ambassador",153,9
"8433","sent",154,9
"8434","to",155,9
"8435","him",156,9
"8436","from",157,9
"8437","Turkey,",158,9
"8438","which",159,9
"8439","were",160,9
"8440","able",161,9
"8441","to",162,9
"8442","tolerate",163,9
"8443","the",164,9
"8444","harsher",165,9
"8445","conditions",166,9
"8446","of",167,9
"8447","the",168,9
"8448","northern",169,9
"8449","climate.",170,9
"8450","It",171,9
"8451","was",172,9
"8452","shortly",173,9
"8453","thereafter",174,9
"8454","that",175,9
"8455","the",176,9
"8456","tulips",177,9
"8457","began",178,9
"8458","to",179,9
"8459","grow",180,9
"8460","in",181,9
"8461","popularity.",182,9
"8462","The",183,9
"8463","flower",184,9
"8464","rapidly",185,9
"8465","became",186,9
"8466","a",187,9
"8467","coveted",188,9
"8468","luxury",189,9
"8469","item",190,9
"8470","and",191,9
"8471","a",192,9
"8472","status",193,9
"8473","symbol,",194,9
"8474","and",195,9
"8475","a",196,9
"8476","profusion",197,9
"8477","of",198,9
"8478","varieties",199,9
"8479","followed.",200,9
"8480","They",201,9
"8481","were",202,9
"8482","classified",203,9
"8483","in",204,9
"8484","groups:",205,9
"8485","one-colored",206,9
"8486","tulips",207,9
"8487","of",208,9
"8488","red,",209,9
"8489","yellow,",210,9
"8490","or",211,9
"8491","white",212,9
"8492","were",213,9
"8493","known",214,9
"8494","as",215,9
"8495","Couleren,",216,9
"8496","but",217,9
"8497","it",218,9
"8498","was",219,9
"8499","the",220,9
"8500","multicolored",221,9
"8501","Rosen",222,9
"8502","(red",223,9
"8503","or",224,9
"8504","pink",225,9
"8505","on",226,9
"8506","white",227,9
"8507","background),",228,9
"8508","Violetten",229,9
"8509","(purple",230,9
"8510","or",231,9
"8511","lilac",232,9
"8512","on",233,9
"8513","white",234,9
"8514","background),",235,9
"8515","and,",236,9
"8516","to",237,9
"8517","a",238,9
"8518","lesser",239,9
"8519","extent,",240,9
"8520","the",241,9
"8521","Bizarden",242,9
"8522","(red,",243,9
"8523","brown",244,9
"8524","or",245,9
"8525","purple",246,9
"8526","on",247,9
"8527","yellow",248,9
"8528","background)",249,9
"8529","that",250,9
"8530","were",251,9
"8531","the",252,9
"8532","most",253,9
"8533","popular.",254,9
"8534","These",255,9
"8535","spectacular",256,9
"8536","and",257,9
"8537","highly",258,9
"8538","sought-after",259,9
"8539","tulip",260,9
"8540","bulbs",261,9
"8541","would",262,9
"8542","grow",263,9
"8543","flowers",264,9
"8544","with",265,9
"8545","vivid",266,9
"8546","colors,",267,9
"8547","lines,",268,9
"8548","and",269,9
"8549","flames",270,9
"8550","on",271,9
"8551","the",272,9
"8552","petals,",273,9
"8553","as",274,9
"8554","a",275,9
"8555","result,",276,9
"8556","it",277,9
"8557","is",278,9
"8558","now",279,9
"8559","understood,",280,9
"8560","of",281,9
"8561","being",282,9
"8562","infected",283,9
"8563","with",284,9
"8564","tulip-specific",285,9
"8565","virus",286,9
"8566","known",287,9
"8567","as",288,9
"8568","the",289,9
"8569","'Tulip",290,9
"8570","breaking",291,9
"8571","virus'.",292,9
"8572","The",293,9
"8573","Dutch",294,9
"8574","Golden",295,9
"8575","Age",296,9
"8576","growers",297,9
"8577","named",298,9
"8578","their",299,9
"8579","new",300,9
"8580","varieties",301,9
"8581","with",302,9
"8582","exalted",303,9
"8583","titles.",304,9
"8584","Many",305,9
"8585","early",306,9
"8586","forms",307,9
"8587","were",308,9
"8588","prefixed",309,9
"8589","with",310,9
"8590","'admiral',",311,9
"8591","often",312,9
"8592","combined",313,9
"8593","with",314,9
"8594","the",315,9
"8595","growers'",316,9
"8596","names.",317,9
"8597","'General'",318,9
"8598","was",319,9
"8599","another",320,9
"8600","prefix",321,9
"8601","that",322,9
"8602","found",323,9
"8603","its",324,9
"8604","way",325,9
"8605","into",326,9
"8606","the",327,9
"8607","names",328,9
"8608","of",329,9
"8609","around",330,9
"8610","thirty",331,9
"8611","varieties.",332,9
"8612","Later",333,9
"8613","came",334,9
"8614","varieties",335,9
"8615","with",336,9
"8616","even",337,9
"8617","more",338,9
"8618","superb",339,9
"8619","names,",340,9
"8620","such",341,9
"8621","as",342,9
"8622","even",343,9
"8623","'Admiral",344,9
"8624","of",345,9
"8625","Admirals'",346,9
"8626","and",347,9
"8627","'General",348,9
"8628","of",349,9
"8629","Generals'.",350,9
"8630","Most",351,9
"8631","of",352,9
"8632","these",353,9
"8633","varieties",354,9
"8634","have",355,9
"8635","now",356,9
"8636","died",357,9
"8637","out,",358,9
"8638","though",359,9
"8639","similar",360,9
"8640","'broken'",361,9
"8641","tulips",362,9
"8642","continue",363,9
"8643","in",364,9
"8644","the",365,9
"8645","trade.",366,9
"8646","Tulips",367,9
"8647","grow",368,9
"8648","from",369,9
"8649","bulbs,",370,9
"8650","and",371,9
"8651","can",372,9
"8652","be",373,9
"8653","propagated",374,9
"8654","through",375,9
"8655","both",376,9
"8656","seeds",377,9
"8657","and",378,9
"8658","buds.",379,9
"8659","Seeds",380,9
"8660","from",381,9
"8661","a",382,9
"8662","tulip",383,9
"8663","will",384,9
"8664","form",385,9
"8665","a",386,9
"8666","flowering",387,9
"8667","bulb",388,9
"8668","after",389,9
"8669","seven-twelve",390,9
"8670","years.",391,9
"8671","When",392,9
"8672","a",393,9
"8673","bulb",394,9
"8674","grows",395,9
"8675","into",396,9
"8676","the",397,9
"8677","flower,",398,9
"8678","the",399,9
"8679","original",400,9
"8680","bulb",401,9
"8681","will",402,9
"8682","disappear,",403,9
"8683","but",404,9
"8684","a",405,9
"8685","clone",406,9
"8686","bulb",407,9
"8687","forms",408,9
"8688","in",409,9
"8689","its",410,9
"8690","place,",411,9
"8691","as",412,9
"8692","do",413,9
"8693","several",414,9
"8694","buds.",415,9
"8695","Properly",416,9
"8696","cultivated,",417,9
"8697","these",418,9
"8698","buds",419,9
"8699","will",420,9
"8700","become",421,9
"8701","bulbs",422,9
"8702","of",423,9
"8703","their",424,9
"8704","own.",425,9
"8705","The",426,9
"8706","'tulip",427,9
"8707","breaking'",428,9
"8708","virus,",429,9
"8709","which",430,9
"8710","many",431,9
"8711","botanists",432,9
"8712","have",433,9
"8713","studied,",434,9
"8714","spreads",435,9
"8715","only",436,9
"8716","through",437,9
"8717","buds,",438,9
"8718","not",439,9
"8719","seeds,",440,9
"8720","and",441,9
"8721","so",442,9
"8722","cultivating",443,9
"8723","the",444,9
"8724","most",445,9
"8725","appealing",446,9
"8726","varieties",447,9
"8727","takes",448,9
"8728","years.",449,9
"8729","Propagation",450,9
"8730","is",451,9
"8731","greatly",452,9
"8732","slowed",453,9
"8733","down",454,9
"8734","by",455,9
"8735","the",456,9
"8736","virus.",457,9
"8737","Tulips",458,9
"8738","bloom",459,9
"8739","in",460,9
"8740","April",461,9
"8741","and",462,9
"8742","May",463,9
"8743","for",464,9
"8744","about",465,9
"8745","a",466,9
"8746","week,",467,9
"8747","and",468,9
"8748","the",469,9
"8749","secondary",470,9
"8750","buds",471,9
"8751","appear",472,9
"8752","shortly",473,9
"8753","thereafter.",474,9
"8754","Bulbs",475,9
"8755","can",476,9
"8756","be",477,9
"8757","uprooted",478,9
"8758","and",479,9
"8759","moved",480,9
"8760","about",481,9
"8761","from",482,9
"8762","June",483,9
"8763","to",484,9
"8764","September,",485,9
"8765","and",486,9
"8766","thus",487,9
"8767","actual",488,9
"8768","purchases",489,9
"8769","occurred",490,9
"8770","during",491,9
"8771","these",492,9
"8772","months.",493,9
"8773","As",494,9
"8774","the",495,9
"8775","flowers",496,9
"8776","grew",497,9
"8777","in",498,9
"8778","popularity,",499,9
"8779","professional",500,9
"8780","growers",501,9
"8781","paid",502,9
"8782","higher",503,9
"8783","and",504,9
"8784","higher",505,9
"8785","prices",506,9
"8786","for",507,9
"8787","bulbs",508,9
"8788","with",509,9
"8789","the",510,9
"8790","virus.",511,9
"8791","By",512,9
"8792","sixteen",513,9
"8793","thirty-four,",514,9
"8794","in",515,9
"8795","part",516,9
"8796","as",517,9
"8797","a",518,9
"8798","result",519,9
"8799","of",520,9
"8800","demand",521,9
"8801","from",522,9
"8802","the",523,9
"8803","French,",524,9
"8804","speculators",525,9
"8805","began",526,9
"8806","to",527,9
"8807","enter",528,9
"8808","the",529,9
"8809","market.",530,9
"8810","In",531,9
"8811","sixteen",532,9
"8812","thirty-six,",533,9
"8813","the",534,9
"8814","Dutch",535,9
"8815","created",536,9
"8816","a",537,9
"8817","type",538,9
"8818","of",539,9
"8819","formal",540,9
"8820","futures",541,9
"8821","markets,",542,9
"8822","which",543,9
"8823","merchants",544,9
"8824","used",545,9
"8825","to",546,9
"8826","sell",547,9
"8827","and",548,9
"8828","buy",549,9
"8829","contracts",550,9
"8830","to",551,9
"8831","buy",552,9
"8832","bulbs",553,9
"8833","at",554,9
"8834","the",555,9
"8835","end",556,9
"8836","of",557,9
"8837","the",558,9
"8838","season.",559,9
"8839","Traders",560,9
"8840","met",561,9
"8841","at",562,9
"8842","taverns",563,9
"8843","and",564,9
"8844","buyers",565,9
"8845","were",566,9
"8846","required",567,9
"8847","to",568,9
"8848","pay",569,9
"8849","a",570,9
"8850","fee",571,9
"8851","per",572,9
"8852","trade.",573,9
"8853","People",574,9
"8854","were",575,9
"8855","purchasing",576,9
"8856","bulbs",577,9
"8857","at",578,9
"8858","higher",579,9
"8859","and",580,9
"8860","higher",581,9
"8861","prices,",582,9
"8862","intending",583,9
"8863","to",584,9
"8864","re-sell",585,9
"8865","them",586,9
"8866","for",587,9
"8867","a",588,9
"8868","profit.",589,9
"8869","However,",590,9
"8870","such",591,9
"8871","a",592,9
"8872","scheme",593,9
"8873","could",594,9
"8874","not",595,9
"8875","last",596,9
"8876","unless",597,9
"8877","someone",598,9
"8878","was",599,9
"8879","ultimately",600,9
"8880","willing",601,9
"8881","to",602,9
"8882","pay",603,9
"8883","such",604,9
"8884","high",605,9
"8885","prices",606,9
"8886","and",607,9
"8887","take",608,9
"8888","possession",609,9
"8889","of",610,9
"8890","the",611,9
"8891","bulbs.",612,9
"8892","In",613,9
"8893","February",614,9
"8894","sixteen",615,9
"8895","thirty-seven,",616,9
"8896","tulip",617,9
"8897","traders",618,9
"8898","could",619,9
"8899","no",620,9
"8900","longer",621,9
"8901","find",622,9
"8902","new",623,9
"8903","buyers",624,9
"8904","willing",625,9
"8905","to",626,9
"8906","pay",627,9
"8907","increasingly",628,9
"8908","inflated",629,9
"8909","prices",630,9
"8910","for",631,9
"8911","their",632,9
"8912","bulbs.",633,9
"8913","As",634,9
"8914","this",635,9
"8915","realization",636,9
"8916","set",637,9
"8917","in,",638,9
"8918","the",639,9
"8919","demand",640,9
"8920","for",641,9
"8921","tulips",642,9
"8922","collapsed,",643,9
"8923","and",644,9
"8924","prices",645,9
"8925","plummeted.",646,9
"8926","The",647,9
"8927","speculative",648,9
"8928","bubble",649,9
"8929","burst.",650,9
"8930","Some",651,9
"8931","were",652,9
"8932","left",653,9
"8933","holding",654,9
"8934","contracts",655,9
"8935","to",656,9
"8936","purchase",657,9
"8937","tulips",658,9
"8938","at",659,9
"8939","prices",660,9
"8940","now",661,9
"8941","ten",662,9
"8942","times",663,9
"8943","greater",664,9
"8944","than",665,9
"8945","those",666,9
"8946","on",667,9
"8947","the",668,9
"8948","open",669,9
"8949","market,",670,9
"8950","while",671,9
"8951","others",672,9
"8952","found",673,9
"8953","themselves",674,9
"8954","in",675,9
"8955","possession",676,9
"8956","of",677,9
"8957","bulbs",678,9
"8958","now",679,9
"8959","worth",680,9
"8960","a",681,9
"8961","fraction",682,9
"8962","of",683,9
"8963","the",684,9
"8964","price",685,9
"8965","they",686,9
"8966","had",687,9
"8967","paid.",688,9
"8968","The",689,9
"8969","event",690,9
"8970","was",691,9
"8971","popularized",692,9
"8972","in",693,9
"8973","eighteen",694,9
"8974","forty-one",695,9
"8975","by",696,9
"8976","the",697,9
"8977","book",698,9
"8978","'Extraordinary",699,9
"8979","Popular",700,9
"8980","Delusions",701,9
"8981","and",702,9
"8982","the",703,9
"8983","Madness",704,9
"8984","of",705,9
"8985","Crowds',",706,9
"8986","that",707,9
"8987","a",708,9
"8988","British",709,9
"8989","journalist",710,9
"8990","Charles",711,9
"8991","Mackay",712,9
"8992","wrote.",713,9
"8993","That",714,9
"8994","crowds",715,9
"8995","of",716,9
"8996","people",717,9
"8997","often",718,9
"8998","behave",719,9
"8999","irrationally",720,9
"9000","was",721,9
"9001","the",722,9
"9002","main",723,9
"9003","thesis",724,9
"9004","of",725,9
"9005","the",726,9
"9006","book,",727,9
"9007","and",728,9
"9008","tulip",729,9
"9009","mania",730,9
"9010","was",731,9
"9011","one",732,9
"9012","of",733,9
"9013","the",734,9
"9014","primary",735,9
"9015","examples.",736,9
"9016","According",737,9
"9017","to",738,9
"9018","Mackay,",739,9
"9019","at",740,9
"9020","one",741,9
"9021","point",742,9
"9022","twelve",743,9
"9023","acres",744,9
"9024","of",745,9
"9025","land",746,9
"9026","were",747,9
"9027","offered",748,9
"9028","for",749,9
"9029","a",750,9
"9030","Semper",751,9
"9031","Augustus",752,9
"9032","bulb.",753,9
"9033","He",754,9
"9034","claims",755,9
"9035","that",756,9
"9036","many",757,9
"9037","such",758,9
"9038","investors",759,9
"9039","ruined",760,9
"9040","by",761,9
"9041","the",762,9
"9042","fall",763,9
"9043","in",764,9
"9044","prices",765,9
"9045","were",766,9
"9046","desperate,",767,9
"9047","and",768,9
"9048","Dutch",769,9
"9049","commerce",770,9
"9050","suffered",771,9
"9051","a",772,9
"9052","severe",773,9
"9053","shock.",774,9
"9054","In",775,9
"9055","Mackay's",776,9
"9056","account,",777,9
"9057","the",778,9
"9058","panicked",779,9
"9059","tulip",780,9
"9060","speculators",781,9
"9061","sought",782,9
"9062","help",783,9
"9063","from",784,9
"9064","the",785,9
"9065","government",786,9
"9066","of",787,9
"9067","the",788,9
"9068","Netherlands,",789,9
"9069","which",790,9
"9070","responded",791,9
"9071","by",792,9
"9072","declaring",793,9
"9073","that",794,9
"9074","anyone",795,9
"9075","who",796,9
"9076","had",797,9
"9077","bought",798,9
"9078","contracts",799,9
"9079","to",800,9
"9080","purchase",801,9
"9081","bulbs",802,9
"9082","in",803,9
"9083","the",804,9
"9084","future",805,9
"9085","could",806,9
"9086","void",807,9
"9087","their",808,9
"9088","contract",809,9
"9089","by",810,9
"9090","payment",811,9
"9091","of",812,9
"9092","a",813,9
"9093","ten",814,9
"9094","percent",815,9
"9095","fee.",816,9
"9096","Attempts",817,9
"9097","that",818,9
"9098","were",819,9
"9099","made",820,9
"9100","to",821,9
"9101","resolve",822,9
"9102","the",823,9
"9103","situation",824,9
"9104","to",825,9
"9105","the",826,9
"9106","satisfaction",827,9
"9107","of",828,9
"9108","all",829,9
"9109","parties",830,9
"9110","were",831,9
"9111","unsuccessful.",832,9
"9112","The",833,9
"9113","mania",834,9
"9114","finally",835,9
"9115","ended,",836,9
"9116","Mackay",837,9
"9117","says,",838,9
"9118","with",839,9
"9119","individuals",840,9
"9120","stuck",841,9
"9121","with",842,9
"9122","the",843,9
"9123","bulbs",844,9
"9124","they",845,9
"9125","held",846,9
"9126","at",847,9
"9127","the",848,9
"9128","end",849,9
"9129","of",850,9
"9130","the",851,9
"9131","crash.",852,9
"9132","No",853,9
"9133","court",854,9
"9134","would",855,9
"9135","enforce",856,9
"9136","payment",857,9
"9137","of",858,9
"9138","a",859,9
"9139","contract,",860,9
"9140","since",861,9
"9141","judges",862,9
"9142","regarded",863,9
"9143","the",864,9
"9144","debts",865,9
"9145","as",866,9
"9146","contracted",867,9
"9147","through",868,9
"9148","gambling,",869,9
"9149","and",870,9
"9150","thus",871,9
"9151","not",872,9
"9152","enforceable",873,9
"9153","by",874,9
"9154","law.",875,9
"9155","Although",876,9
"9156","Mackay's",877,9
"9157","book",878,9
"9158","is",879,9
"9159","a",880,9
"9160","classic",881,9
"9161","that",882,9
"9162","many",883,9
"9163","publishing",884,9
"9164","houses",885,9
"9165","continue",886,9
"9166","reprinting",887,9
"9167","today,",888,9
"9168","his",889,9
"9169","account",890,9
"9170","is",891,9
"9171","contested.",892,9
"9172","Many",893,9
"9173","modern",894,9
"9174","scholars",895,9
"9175","believe",896,9
"9176","the",897,9
"9177","mania",898,9
"9178","was",899,9
"9179","not",900,9
"9180","as",901,9
"9181","extraordinary",902,9
"9182","as",903,9
"9183","Mackay",904,9
"9184","described,",905,9
"9185","with",906,9
"9186","some",907,9
"9187","arguing",908,9
"9188","that",909,9
"9189","the",910,9
"9190","price",911,9
"9191","changes",912,9
"9192","may",913,9
"9193","not",914,9
"9194","have",915,9
"9195","constituted",916,9
"9196","a",917,9
"9197","bubble.",918,9
"9198","Research",919,9
"9199","on",920,9
"9200","the",921,9
"9201","tulip",922,9
"9202","mania",923,9
"9203","is",924,9
"9204","difficult",925,9
"9205","because",926,9
"9206","of",927,9
"9207","the",928,9
"9208","limited",929,9
"9209","data",930,9
"9210","from",931,9
"9211","the",932,9
"9212","sixteen",933,9
"9213","thirties.",934,9
"9214","However,",935,9
"9215","some",936,9
"9216","modern",937,9
"9217","economists",938,9
"9218","have",939,9
"9219","proposed",940,9
"9220","rational",941,9
"9221","explanations,",942,9
"9222","rather",943,9
"9223","than",944,9
"9224","a",945,9
"9225","speculative",946,9
"9226","mania,",947,9
"9227","for",948,9
"9228","the",949,9
"9229","rise",950,9
"9230","and",951,9
"9231","fall",952,9
"9232","in",953,9
"9233","prices.",954,9
"9234","For",955,9
"9235","example,",956,9
"9236","other",957,9
"9237","flowers,",958,9
"9238","such",959,9
"9239","as",960,9
"9240","the",961,9
"9241","hyacinth,",962,9
"9242","also",963,9
"9243","had",964,9
"9244","high",965,9
"9245","prices",966,9
"9246","on",967,9
"9247","the",968,9
"9248","flower's",969,9
"9249","introduction,",970,9
"9250","which",971,9
"9251","then",972,9
"9252","fell",973,9
"9253","dramatically.",974,9
"9254","The",975,9
"9255","high",976,9
"9256","prices",977,9
"9257","may",978,9
"9258","also",979,9
"9259","have",980,9
"9260","been",981,9
"9261","driven",982,9
"9262","by",983,9
"9263","expectations",984,9
"9264","of",985,9
"9265","a",986,9
"9266","parliamentary",987,9
"9267","decree",988,9
"9268","that",989,9
"9269","contracts",990,9
"9270","could",991,9
"9271","be",992,9
"9272","voided",993,9
"9273","for",994,9
"9274","a",995,9
"9275","small",996,9
"9276","cost,",997,9
"9277","thus",998,9
"9278","lowering",999,9
"9279","the",1000,9
"9280","risk",1001,9
"9281","to",1002,9
"9282","buyers.",1003,9
"9283","Despite",1004,9
"9284","these",1005,9
"9285","disagreements",1006,9
"9286","about",1007,9
"9287","whether",1008,9
"9288","the",1009,9
"9289","phenomenon",1010,9
"9290","technically",1011,9
"9291","constituted",1012,9
"9292","an",1013,9
"9293","economic",1014,9
"9294","bubble,",1015,9
"9295","the",1016,9
"9296","term",1017,9
"9297","'tulip",1018,9
"9298","mania'",1019,9
"9299","is",1020,9
"9300","still",1021,9
"9301","often",1022,9
"9302","used",1023,9
"9303","metaphorically",1024,9
"9304","to",1025,9
"9305","refer",1026,9
"9306","to",1027,9
"9307","any",1028,9
"9308","large",1029,9
"9309","economic",1030,9
